campaign_id,platform,influencer_category,campaign_type,start_date,end_date,campaign_duration_days,estimated_reach,engagements,clicks,conversions,product_sales,engagement_rate,ctr,conversion_rate,action_yield,revenue_per_conversion,campaign_efficiency,interaction_score,action_score,IGS,archetype
CAMP203939,YouTube,Food,Event Promotion,2306-07-31 00:00:00,2306-08-10 00:00:00,10,442303,49839,3137,178,538,0.1126806736558422,0.0070924230674447,0.0567421102964615,0.0035715002307429,3.02247191011236,0.0012163607300877,-0.1299331394755143,0.1486385938898659,0.2785717333653803,Spike Artist
CAMP223620,TikTok,Tech,Giveaway,2360-06-18 00:00:00,2360-06-21 00:00:00,3,833104,7887,6697,206,1730,0.009467005319864,0.0080386122260846,0.0307600418097655,0.0261189298846202,8.398058252427184,0.0020765714724692,-0.1889975369792971,-0.1369823361437147,0.0520152008355824,Spike Artist
CAMP243608,Twitter,Travel,Event Promotion,2415-03-10 00:00:00,2415-04-04 00:00:00,25,72317,48958,220,3,1549,0.6769915787435873,0.0030421615940926,0.0136363636363636,6.12770129498754e-05,516.3333333333334,0.0214195832238616,0.1929958306035738,-0.7461568474292708,-0.9391526780328446,Platform Native
CAMP174054,TikTok,Beauty,Product Launch,2224-10-03 00:00:00,2224-10-27 00:00:00,24,563077,95359,16066,1212,3438,0.1693533921648371,0.0285325097633183,0.0754388148885845,0.0127098648266026,2.8366336633663365,0.0061057368708009,-0.0975019699647175,1.4108452881041087,1.5083472580688262,Quiet Converter
CAMP108613,Instagram,Beauty,Giveaway,2045-08-01 00:00:00,2045-08-28 00:00:00,27,678226,36902,5967,171,1134,0.054409592082875,0.0087979523049838,0.028657616892911,0.0046338951818329,6.631578947368421,0.0016720090353363,-0.1632789780692712,-0.2340386151895338,-0.0707596371202625,Spike Artist
CAMP126735,TikTok,Fashion,Giveaway,2095-03-14 00:00:00,2095-03-24 00:00:00,10,321462,74861,4156,243,4021,0.2328766697152385,0.0129284332207228,0.0584696823869104,0.0032460159495598,16.54732510288066,0.0125084768961805,-0.0611505430997529,0.4246857277871153,0.4858362708868682,Full-Funnel Creator
CAMP135209,Instagram,Tech,Product Launch,2118-05-27 00:00:00,2118-06-22 00:00:00,26,918287,90744,5533,81,2704,0.0988187788784987,0.006025349373344,0.014639436110609,0.0008926209997355,33.382716049382715,0.0029446131764905,-0.1378656592326793,-0.5986710443497308,-0.4608053851170515,Spike Artist
CAMP145658,Instagram,Fashion,Giveaway,2147-01-04 00:00:00,2147-01-08 00:00:00,4,814021,82113,3627,57,700,0.1008733189929989,0.0044556590063401,0.0157154673283705,0.0006941653574951,12.280701754385966,0.0008599286750587,-0.1366899411716248,-0.6489374237577246,-0.5122474825860998,Spike Artist
CAMP101717,YouTube,Travel,Brand Awareness,2026-09-14 00:00:00,2026-09-20 00:00:00,6,440680,14960,2394,29,2142,0.0339475356267586,0.0054325133883997,0.0121136173767752,0.0019385026737967,73.86206896551724,0.0048606698738313,-0.1749884643781463,-0.6607457613359667,-0.4857572969578204,Ghost Amplifier
CAMP249586,Instagram,Gaming,Event Promotion,2431-07-22 00:00:00,2431-07-26 00:00:00,4,875908,11765,9351,41,3284,0.0134317759399388,0.0106757787347529,0.0043845578013046,0.003484912877178,80.09756097560975,0.0037492522045694,-0.1867286825563235,-0.5566853628821716,-0.3699566803258481,Ghost Amplifier
CAMP226084,YouTube,Beauty,Brand Awareness,2367-03-18 00:00:00,2367-04-16 00:00:00,29,319054,62733,1093,64,3720,0.1966218884577532,0.0034257523804747,0.0585544373284538,0.0010201967066775,58.125,0.0116594683031712,-0.0818974736771478,0.0104965881816272,0.0923940618587751,Spike Artist
CAMP145074,Instagram,Travel,Product Launch,2145-05-30 00:00:00,2145-05-31 00:00:00,1,251893,95253,4423,45,3924,0.3781486583589064,0.017559042926957,0.0101740899841736,0.0004724260653207,87.2,0.015578043057965,0.0219818813334523,-0.1812484903751499,-0.2032303717086022,Spike Artist
CAMP133315,Instagram,Tech,Product Launch,2113-03-20 00:00:00,2113-04-06 00:00:00,17,632499,54928,15854,68,3616,0.0868428250479447,0.0250656522777111,0.0042891383877885,0.0012379842703175,53.1764705882353,0.005717005086174,-0.1447189424163778,0.0462134329576675,0.1909323753740454,Spike Artist
CAMP124202,YouTube,Fashion,Brand Awareness,2088-04-06 00:00:00,2088-05-01 00:00:00,25,990286,33060,1175,79,42,0.0333842950420383,0.0011865259127161,0.0672340425531914,0.002389594676346,0.5316455696202531,4.2411990071555086e-05,-0.175310780853498,0.0631710089597397,0.2384817898132378,Spike Artist
CAMP172013,Instagram,Gaming,Seasonal Sale,2219-03-03 00:00:00,2219-03-23 00:00:00,20,267447,57116,6102,210,440,0.2135600698456142,0.0228157354541273,0.0344149459193707,0.0036767280621892,2.095238095238096,0.0016451857751255,-0.0722045377064275,0.4545816684585382,0.5267862061649657,Full-Funnel Creator
CAMP184972,TikTok,Travel,Giveaway,2254-08-25 00:00:00,2254-09-12 00:00:00,18,837088,94089,7430,142,4983,0.1124003688978936,0.0088760082571963,0.0191117092866756,0.0015092093656006,35.09154929577465,0.0059527791582247,-0.1300935448938334,-0.4009468107187207,-0.2708532658248873,Spike Artist
CAMP157088,Instagram,Tech,Event Promotion,2178-04-21 00:00:00,2178-05-06 00:00:00,15,259534,79226,2349,40,2539,0.3052625089583638,0.009050837269876,0.0170285227756492,0.0005048847600535,63.475,0.0097829186156727,-0.01972748303775,-0.4320596494901631,-0.4123321664524131,Spike Artist
CAMP177714,TikTok,Beauty,Brand Awareness,2234-10-11 00:00:00,2234-10-29 00:00:00,18,164836,63351,765,47,3980,0.3843274527409061,0.0046409764857191,0.061437908496732,0.0007418983125759,84.68085106382979,0.0241452109975976,0.0255177189153955,0.1084007534206016,0.0828830345052061,Spike Artist
CAMP160808,Instagram,Travel,Seasonal Sale,2188-06-27 00:00:00,2188-07-23 00:00:00,26,657287,24646,13378,319,617,0.037496557820252,0.0203533616213313,0.0238451188518463,0.0129432767994806,1.9341692789968647,0.0009387071401077,-0.172957523506014,0.2172330202702082,0.3901905437762222,Spike Artist
CAMP241890,TikTok,Travel,Seasonal Sale,2410-06-26 00:00:00,2410-07-22 00:00:00,26,704726,52454,34472,987,998,0.0744317649696477,0.0489154650176096,0.0286319331631469,0.0188164868265527,1.011144883485309,0.0014161532283469,-0.1518212167345588,1.5411553838307055,1.6929766005652642,Quiet Converter
CAMP222216,Twitter,Travel,Seasonal Sale,2356-08-14 00:00:00,2356-08-26 00:00:00,12,173683,71004,3102,62,4943,0.4088137583989222,0.0178601244796554,0.019987105093488,0.0008731902428032,79.7258064516129,0.0284598953265431,0.0395300964822536,-0.0058232402203619,-0.0453533367026155,Spike Artist
CAMP169738,Instagram,Food,Brand Awareness,2212-12-09 00:00:00,2212-12-27 00:00:00,18,680158,66698,4846,241,2542,0.0980625090052605,0.0071248151164876,0.0497317375154766,0.0036133017481783,10.547717842323651,0.0037373669059248,-0.1382984374212006,0.0353335197442653,0.1736319571654659,Spike Artist
CAMP202830,YouTube,Gaming,Brand Awareness,2303-07-18 00:00:00,2303-08-08 00:00:00,21,945145,15804,6959,138,2023,0.0167212438303117,0.0073628914081966,0.0198304354073861,0.0087319665907365,14.659420289855072,0.0021404123176867,-0.184846272579183,-0.4218289792572658,-0.2369827066780828,Ghost Amplifier
CAMP196658,Instagram,Food,Product Launch,2286-08-23 00:00:00,2286-09-01 00:00:00,9,403107,98014,4527,77,349,0.2431463606437,0.0112302688864246,0.0170090567704881,0.000785602056849,4.532467532467533,0.000865775091973,-0.0552736750742396,-0.3380824494260763,-0.2828087743518367,Spike Artist
CAMP114592,TikTok,Fitness,Seasonal Sale,2061-12-14 00:00:00,2061-12-29 00:00:00,15,130014,77452,4875,306,771,0.5957204608734444,0.0374959619733259,0.0627692307692307,0.0039508340649692,2.519607843137255,0.0059301306013198,0.1464881374961712,1.547208977690465,1.4007208401942937,Full-Funnel Creator
CAMP100445,TikTok,Travel,Event Promotion,2023-03-22 00:00:00,2023-04-16 00:00:00,25,646822,12331,15108,617,3100,0.0190639774157341,0.0233572760357563,0.0408392904421498,0.0500364933906414,5.024311183144246,0.0047926632056423,-0.1835056347550876,0.7880202690550169,0.9715259038101044,Behavior-Positive
CAMP143363,YouTube,Food,Seasonal Sale,2140-09-22 00:00:00,2140-10-13 00:00:00,21,953401,10703,10746,771,2860,0.0112261262574719,0.0112712279513027,0.0717476270240089,0.0720358777912734,3.7094682230869,0.00299978707805,-0.1879908736178334,0.8757561057603628,1.0637469793781962,Behavior-Positive
CAMP199403,TikTok,Gaming,Giveaway,2294-02-27 00:00:00,2294-03-18 00:00:00,19,209455,79719,5862,66,1135,0.3806020386240481,0.0279869184311666,0.0112589559877175,0.0008279080269446,17.196969696969695,0.0054188250459525,0.0233858371228791,0.2833366201212893,0.2599507829984102,Full-Funnel Creator
CAMP215211,Instagram,Food,Event Promotion,2337-06-10 00:00:00,2337-06-25 00:00:00,15,855973,21199,6877,300,1635,0.0247659680854419,0.0080341319177123,0.0436236731132761,0.0141516109250436,5.45,0.0019101069776733,-0.1802426498335345,0.0206810094394086,0.2009236592729431,Spike Artist
CAMP224382,TikTok,Gaming,Seasonal Sale,2362-07-20 00:00:00,2362-08-15 00:00:00,26,225973,34221,4327,57,4215,0.1514384461860487,0.0191483053285126,0.013173099144904,0.0016656439028666,73.94736842105263,0.0186526708943103,-0.1077538630289727,-0.0589724705533218,0.0487813924756509,Spike Artist
CAMP150037,TikTok,Gaming,Brand Awareness,2158-12-31 00:00:00,2159-01-09 00:00:00,9,396813,17614,6464,178,873,0.0443886667019477,0.016289788893005,0.0275371287128712,0.0101055978199159,4.904494382022472,0.0022000287288974,-0.1690134891044586,0.0916787369459729,0.2606922260504315,Spike Artist
CAMP138656,Twitter,Travel,Giveaway,2127-11-03 00:00:00,2127-11-15 00:00:00,12,72184,4894,492,10,4221,0.0677989582178876,0.0068159148841848,0.0203252032520325,0.0020433183489987,422.1,0.0584755624515128,-0.1556168645481456,-0.4666592168681827,-0.311042352320037,Spike Artist
CAMP104845,Instagram,Tech,Brand Awareness,2035-04-08 00:00:00,2035-05-06 00:00:00,28,975007,41612,10364,161,1747,0.0426786679480249,0.0106296672741836,0.0155345426476263,0.0038690762280111,10.850931677018634,0.0017917820077189,-0.1699920421174558,-0.3742497577555615,-0.2042577156381056,Ghost Amplifier
CAMP170769,Instagram,Food,Brand Awareness,2215-10-06 00:00:00,2215-10-24 00:00:00,18,975984,68789,7940,379,582,0.0704816882243971,0.0081353792685126,0.0477329974811083,0.0055096018258733,1.5356200527704484,0.000596321251168,-0.1540816625341642,0.0541168628829403,0.2081985254171045,Spike Artist
CAMP106361,YouTube,Beauty,Event Promotion,2039-06-02 00:00:00,2039-06-08 00:00:00,6,914989,75748,10521,759,1943,0.0827856946914115,0.0114984988890576,0.0721414314228685,0.0100200665364102,2.559947299077734,0.0021235227964489,-0.1470406500348194,0.6176207065369278,0.7646613565717473,Spike Artist
CAMP223129,YouTube,Food,Brand Awareness,2359-02-13 00:00:00,2359-03-10 00:00:00,25,879853,28702,4166,90,1604,0.0326213583405409,0.0047348818495816,0.0216034565530484,0.0031356699881541,17.822222222222223,0.0018230318019032,-0.1757473741587644,-0.5297354495114843,-0.3539880753527199,Ghost Amplifier
CAMP118822,TikTok,Tech,Event Promotion,2073-07-14 00:00:00,2073-07-20 00:00:00,6,422168,77271,14864,437,3492,0.1830337685471186,0.0352087320687498,0.0293998923573735,0.0056554205329295,7.990846681922196,0.0082715885618995,-0.0896733247700309,0.9102961858521126,0.9999695106221436,Full-Funnel Creator
CAMP102361,Instagram,Fitness,Product Launch,2028-06-19 00:00:00,2028-06-24 00:00:00,5,167235,92920,811,42,2667,0.5556253176667564,0.0048494633300445,0.0517879161528976,0.0004520017219113,63.5,0.015947618620504,0.1235435458106782,-0.0421059231354812,-0.1656494689461594,Spike Artist
CAMP218875,YouTube,Travel,Giveaway,2347-06-22 00:00:00,2347-07-09 00:00:00,17,829099,49009,10653,144,758,0.0591111556038543,0.0128488877685294,0.013517319065052,0.0029382358342345,5.263888888888889,0.0009142454640519,-0.1605884912261095,-0.316667895048761,-0.1560794038226514,Ghost Amplifier
CAMP200938,YouTube,Beauty,Brand Awareness,2298-05-12 00:00:00,2298-06-05 00:00:00,24,836167,86544,4777,322,4281,0.1035008556903106,0.005712973604555,0.0674063219593887,0.0037206507672397,13.29503105590062,0.0051197906638267,-0.1351863237297893,0.2651456444846519,0.4003319682144413,Spike Artist
CAMP121979,Instagram,Beauty,Brand Awareness,2082-03-06 00:00:00,2082-03-18 00:00:00,12,564848,10372,3179,246,2607,0.0183624621137013,0.0056280627708693,0.077382824787669,0.0237177015040493,10.597560975609756,0.0046154009574257,-0.1839070794408764,0.5134423713548074,0.6973494507956839,Spike Artist
CAMP202759,TikTok,Food,Seasonal Sale,2303-05-08 00:00:00,2303-05-11 00:00:00,3,858678,12435,20186,373,498,0.0144815635197361,0.0235082300932363,0.0184781531754681,0.0299959790912746,1.3351206434316354,0.0005799612893308,-0.1861279377915328,0.3394147030018017,0.5255426407933346,Spike Artist
CAMP186444,Instagram,Beauty,Giveaway,2258-09-05 00:00:00,2258-10-01 00:00:00,26,772665,83164,7725,343,2587,0.1076326739272517,0.0099978645337888,0.0444012944983818,0.004124380741667,7.542274052478134,0.0033481521746164,-0.1328218756998475,0.0729183528678614,0.2057402285677089,Spike Artist
CAMP103804,Instagram,Fitness,Brand Awareness,2032-06-01 00:00:00,2032-06-25 00:00:00,24,509734,58749,2370,2,1644,0.1152542306379405,0.0046494838484385,0.00084388185654,3.4043132649066365e-05,822.0,0.0032252115809422,-0.1284604121222486,-0.8872693933335438,-0.7588089812112953,Spike Artist
CAMP152312,Instagram,Fashion,Giveaway,2165-03-24 00:00:00,2165-04-19 00:00:00,26,405693,56915,5376,240,3858,0.1402908110319872,0.013251399457225,0.0446428571428571,0.0042168145480101,16.075,0.0095096538515577,-0.1141331378341597,0.2162007267802228,0.3303338646143826,Spike Artist
CAMP246170,Instagram,Fashion,Seasonal Sale,2422-03-15 00:00:00,2422-04-12 00:00:00,28,818355,53148,17965,718,3264,0.064944919991935,0.0219525755937215,0.0399666017255775,0.0135094453224956,4.545961002785515,0.0039884891031398,-0.1572500983144325,0.5521873133291976,0.7094374116436302,Spike Artist
CAMP214324,YouTube,Gaming,Product Launch,2335-01-05 00:00:00,2335-01-11 00:00:00,6,710139,76040,5043,285,2324,0.1070776284642865,0.007101426622112,0.056513979773944,0.0037480273540241,8.154385964912281,0.0032725987447527,-0.1331395024869367,0.1460656044534951,0.2792051069404319,Spike Artist
CAMP215937,TikTok,Fashion,Product Launch,2339-06-06 00:00:00,2339-06-19 00:00:00,13,936099,23068,24065,1079,2213,0.0246426927066474,0.0257077509964223,0.0448369000623311,0.0467747529044563,2.05097312326228,0.0023640661938534,-0.1803131946178923,0.9394567779315096,1.119769972549402,Behavior-Positive
CAMP243328,Instagram,Beauty,Event Promotion,2414-06-03 00:00:00,2414-07-01 00:00:00,28,505189,77798,6132,321,1108,0.1539978107203442,0.0121380315089996,0.0523483365949119,0.0041260700789223,3.451713395638629,0.0021932385701193,-0.1062892573556366,0.2945253254317396,0.4008145827873762,Full-Funnel Creator
CAMP207852,Instagram,Fitness,Brand Awareness,2317-04-17 00:00:00,2317-04-20 00:00:00,3,209684,80979,1979,90,1958,0.3861954178668854,0.0094380114839472,0.045477513895907,0.0011113992516578,21.75555555555556,0.0093378607809847,0.0265866687599539,0.0533233244746546,0.0267366557147006,Spike Artist
CAMP121503,TikTok,Gaming,Event Promotion,2080-11-15 00:00:00,2080-12-03 00:00:00,18,712124,13674,8221,319,3856,0.0192017120613825,0.0115443377838691,0.0388030653205206,0.0233289454439081,12.087774294670846,0.005414787312322,-0.1834268156026267,0.1321548733299792,0.3155816889326059,Spike Artist
CAMP177211,TikTok,Beauty,Product Launch,2233-05-26 00:00:00,2233-06-18 00:00:00,23,21151,31751,182,16,4674,1.5011583376672497,0.0086047940995697,0.0879120879120879,0.0005039211363421,292.125,0.2209824594581816,0.6646282591692685,0.7103999757634286,0.0457717165941601,Full-Funnel Creator
CAMP233987,Instagram,Tech,Seasonal Sale,2388-11-05 00:00:00,2388-12-04 00:00:00,29,650465,93561,13520,354,212,0.1438371011507152,0.0207851306373133,0.0261834319526627,0.0037836277936319,0.5988700564971752,0.0003259206875081,-0.1121037604017594,0.2334715254999228,0.3455752859016822,Spike Artist
CAMP234087,Instagram,Fitness,Event Promotion,2389-02-13 00:00:00,2389-03-13 00:00:00,28,470486,98046,3978,216,186,0.2083930233843302,0.0084550868676219,0.0542986425339366,0.0022030475491096,0.8611111111111112,0.0003953358867213,-0.0751613988569909,0.1607282654175228,0.2358896642745138,Full-Funnel Creator
CAMP112800,Twitter,Travel,Product Launch,2057-01-17 00:00:00,2057-02-14 00:00:00,28,629515,50553,13356,72,2570,0.0803046789989118,0.0212163332088989,0.0053908355795148,0.0014242478191205,35.69444444444444,0.004082507962479,-0.1484604202981717,-0.0992634556289582,0.0491969646692134,Spike Artist
CAMP134975,TikTok,Beauty,Product Launch,2117-10-05 00:00:00,2117-10-08 00:00:00,3,655842,49163,4814,172,1665,0.0749616523491938,0.0073401825439663,0.0357291233901121,0.0034985659947521,9.680232558139537,0.0025387212163905,-0.1515179867523061,-0.1854273502473933,-0.0339093634950871,Spike Artist
CAMP117281,Twitter,Beauty,Event Promotion,2069-04-25 00:00:00,2069-05-18 00:00:00,23,233516,40508,2753,126,1196,0.1734699121259356,0.0117893420579317,0.0457682528151107,0.0031104966920114,9.492063492063492,0.0051217047225886,-0.0951462764288273,0.1673233971921664,0.2624696736209937,Full-Funnel Creator
CAMP187402,YouTube,Tech,Giveaway,2261-04-20 00:00:00,2261-04-25 00:00:00,5,626524,8194,6903,362,1095,0.0130785093627698,0.0110179338700512,0.0524409676952049,0.0441786673175494,3.0248618784530388,0.0017477383148929,-0.1869308406413437,0.4253688342349889,0.6122996748763326,Spike Artist
CAMP197329,Instagram,Food,Giveaway,2288-06-24 00:00:00,2288-07-19 00:00:00,25,495873,3934,8622,385,1841,0.0079334829684213,0.0173875165617002,0.0446532127116678,0.097864768683274,4.781818181818182,0.0037126441649373,-0.1898751007284287,0.8071680922951594,0.997043193023588,Behavior-Positive
CAMP144833,YouTube,Fitness,Seasonal Sale,2144-10-01 00:00:00,2144-10-09 00:00:00,8,736634,21096,3847,42,1080,0.0286383740093452,0.0052224035273962,0.0109175981284117,0.0019908987485779,25.714285714285715,0.0014661283622531,-0.1780266514442427,-0.6890831646724215,-0.5110565132281788,Ghost Amplifier
CAMP235476,YouTube,Tech,Event Promotion,2392-12-03 00:00:00,2392-12-14 00:00:00,11,125886,63092,667,22,4307,0.501183610568292,0.0052984446245015,0.032983508245877,0.0003486971406834,195.77272727272728,0.0342134947492175,0.0923890807026172,-0.3315245835890977,-0.4239136642917149,Spike Artist
CAMP157559,YouTube,Beauty,Event Promotion,2179-08-05 00:00:00,2179-08-10 00:00:00,5,495426,30211,6691,515,4171,0.0609798436093382,0.013505548760057,0.0769690629203407,0.0170467710436595,8.099029126213592,0.0084190171690625,-0.1595191277111226,0.8135001004575791,0.9730192281687018,Behavior-Positive
CAMP213965,Instagram,Fitness,Product Launch,2334-01-11 00:00:00,2334-02-05 00:00:00,25,548968,36271,12715,14,4754,0.0660712464114483,0.0231616414800134,0.0011010617381046,0.0003859832924374,339.57142857142856,0.0086598854578044,-0.1566055539199382,-0.0910902171487396,0.0655153367711986,Spike Artist
CAMP124341,Instagram,Food,Event Promotion,2088-08-23 00:00:00,2088-09-15 00:00:00,23,12037,63455,164,12,285,5.271662374345767,0.0136246573066378,0.073170731707317,0.000189110393192,23.75,0.0236769959292182,2.822312922474352,0.681785253735474,-2.1405276687388777,Engagement Trap
CAMP177703,YouTube,Fashion,Event Promotion,2234-09-30 00:00:00,2234-10-23 00:00:00,23,486101,76085,5756,313,4139,0.1565209699218886,0.0118411605818543,0.0543780403057678,0.0041138200696589,13.22364217252396,0.0085146913912952,-0.10484537031579,0.3150547519588528,0.4199001222746428,Full-Funnel Creator
CAMP179890,YouTube,Fashion,Seasonal Sale,2240-09-25 00:00:00,2240-10-01 00:00:00,6,798980,29976,1822,92,2890,0.0375178352399309,0.0022804075195874,0.0504939626783754,0.003069121964238,31.41304347826087,0.0036171118175673,-0.1729453474251322,-0.1614237269679236,0.0115216204572086,Spike Artist
CAMP220112,Twitter,Travel,Event Promotion,2350-11-10 00:00:00,2350-11-21 00:00:00,11,393764,26481,393,2,2034,0.0672509421887221,0.0009980597515262,0.005089058524173,7.552584872172501e-05,1017.0,0.0051655306224032,-0.1559304687161489,-0.9734276581204652,-0.8174971894043161,Platform Native
CAMP162296,Instagram,Fitness,Brand Awareness,2192-07-24 00:00:00,2192-08-15 00:00:00,22,967626,97706,8861,153,1470,0.10097496346729,0.0091574637308216,0.0172666741902719,0.0015659222565656,9.607843137254902,0.0015191819980033,-0.1366317747511266,-0.4189117630452881,-0.2822799882941615,Spike Artist
CAMP161459,TikTok,Beauty,Event Promotion,2190-04-09 00:00:00,2190-04-24 00:00:00,15,812480,74553,5288,192,3973,0.0917597971642378,0.0065084679007483,0.0363086232980332,0.0025753490805198,20.69270833333333,0.0048899665222528,-0.1419051872202502,-0.215526396560371,-0.0736212093401207,Spike Artist
CAMP188462,Instagram,Food,Event Promotion,2264-03-15 00:00:00,2264-04-01 00:00:00,17,950249,27949,950,29,2626,0.0294122908837578,0.000999737963418,0.0305263157894736,0.0010376042076639,90.55172413793105,0.0027634862020375,-0.177583774695047,-0.552282173089563,-0.3746983983945159,Ghost Amplifier
CAMP123137,Instagram,Fitness,Giveaway,2085-05-07 00:00:00,2085-05-25 00:00:00,18,843613,48200,674,14,4015,0.0571352029899965,0.0007989445397356,0.0207715133531157,0.0002904564315352,286.7857142857143,0.0047592912864073,-0.1617192373037862,-0.7240036008933054,-0.5622843635895192,Ghost Amplifier
CAMP150263,TikTok,Gaming,Giveaway,2159-08-14 00:00:00,2159-08-24 00:00:00,10,65578,85913,697,27,3681,1.3100887492756716,0.0106285644575924,0.0387374461979913,0.0003142714141049,136.33333333333334,0.0561316295098966,0.5552879915323466,-0.009813352413795,-0.5651013439461416,Spike Artist
CAMP223417,YouTube,Food,Product Launch,2359-11-28 00:00:00,2359-12-02 00:00:00,4,152288,91011,921,35,4354,0.597624238285354,0.0060477516284933,0.0380021715526601,0.000384568898265,124.4,0.0285905652447993,0.1475775810517449,-0.2171364239144985,-0.3647140049662435,Spike Artist
CAMP196867,Instagram,Gaming,Event Promotion,2287-03-20 00:00:00,2287-03-29 00:00:00,9,352100,99656,5961,213,682,0.283033229196251,0.016929849474581,0.0357322596879718,0.0021373524925744,3.2018779342723005,0.0019369497301902,-0.0324482693178996,0.2180507869189261,0.2504990562368256,Full-Funnel Creator
CAMP115125,YouTube,Fitness,Brand Awareness,2063-05-31 00:00:00,2063-06-10 00:00:00,10,603216,37332,2549,64,2856,0.0618882788254953,0.0042256836688682,0.0251078854452726,0.0017143469409621,44.625,0.0047346224238083,-0.1589992723510856,-0.5003388793992091,-0.3413396070481234,Ghost Amplifier
CAMP225346,Instagram,Fitness,Seasonal Sale,2365-03-10 00:00:00,2365-03-13 00:00:00,3,509781,10367,7730,76,3313,0.0203361835768692,0.015163374076319,0.0098318240620957,0.0073309539886177,43.5921052631579,0.0064988691222309,-0.1827776101473055,-0.2588092673793715,-0.0760316572320659,Spike Artist
CAMP189225,YouTube,Gaming,Giveaway,2266-04-17 00:00:00,2266-05-03 00:00:00,16,732048,59954,2653,25,4916,0.0818990011583939,0.0036240792953467,0.0094232943837165,0.0004169863562064,196.64,0.0067154066400017,-0.1475480636375188,-0.7887735601017831,-0.6412254964642643,Spike Artist
CAMP165863,Twitter,Tech,Giveaway,2202-05-01 00:00:00,2202-05-28 00:00:00,27,118454,53004,1275,36,3875,0.4474648386715518,0.0107636719739308,0.028235294117647,0.0006791940230925,107.63888888888889,0.0327131207050838,0.0616483178959328,-0.1745204751476281,-0.2361687930435609,Spike Artist
CAMP137518,YouTube,Gaming,Giveaway,2124-09-21 00:00:00,2124-09-28 00:00:00,7,830186,9974,7042,334,3734,0.0120141751366561,0.0084824364660449,0.0474297074694689,0.0334870663725686,11.179640718562874,0.0044977872428588,-0.1875399097774529,0.1877078896646965,0.3752477994421495,Spike Artist
CAMP210837,YouTube,Travel,Giveaway,2325-06-19 00:00:00,2325-06-28 00:00:00,9,872539,57193,4909,4,3180,0.0655477864026708,0.0056261095492579,0.0008148299042574,6.993862885318133e-05,795.0,0.0036445362327643,-0.1569051058158666,-0.8458879668948617,-0.688982861078995,Ghost Amplifier
CAMP200144,YouTube,Fashion,Giveaway,2296-03-09 00:00:00,2296-03-11 00:00:00,2,170084,18755,1375,30,1240,0.1102690435314315,0.0080842407281108,0.0218181818181818,0.0015995734470807,41.333333333333336,0.0072905152748053,-0.1313132035948964,-0.3900043563935929,-0.2586911527986965,Spike Artist
CAMP208779,TikTok,Gaming,Event Promotion,2319-10-31 00:00:00,2319-11-07 00:00:00,7,240277,44022,7524,270,2627,0.1832135410380519,0.0313138585882127,0.0358851674641148,0.0061332969878697,9.72962962962963,0.0109332145815038,-0.089570449307547,0.852380154250712,0.941950603558259,Full-Funnel Creator
CAMP236563,Twitter,Fashion,Event Promotion,2395-11-25 00:00:00,2395-11-29 00:00:00,4,762113,40848,2280,54,2735,0.0535983509007194,0.0029916823358215,0.0236842105263157,0.0013219741480611,50.64814814814815,0.0035887066616105,-0.1637432137894697,-0.5780906725314066,-0.4143474587419368,Ghost Amplifier
CAMP201632,YouTube,Travel,Event Promotion,2300-04-06 00:00:00,2300-04-27 00:00:00,21,878055,63539,2948,93,935,0.0723633485373923,0.0033574206627147,0.0315468113975576,0.0014636679834432,10.053763440860216,0.0010648535683983,-0.1530048755689722,-0.4330104152445249,-0.2800055396755527,Spike Artist
CAMP245058,Twitter,Gaming,Giveaway,2419-02-27 00:00:00,2419-03-12 00:00:00,13,703480,50029,2773,95,3491,0.0711164496503098,0.0039418320350258,0.0342589253516047,0.0018988986387895,36.74736842105264,0.0049624722806618,-0.1537184179970343,-0.3616918735371646,-0.2079734555401302,Spike Artist
CAMP171697,YouTube,Travel,Seasonal Sale,2218-04-21 00:00:00,2218-05-06 00:00:00,15,229890,52664,1347,58,4788,0.2290834747052938,0.0058593240245334,0.0430586488492947,0.001101321585903,82.55172413793103,0.0208273522119274,-0.0633212127551268,-0.1391553352576516,-0.0758341225025248,Spike Artist
CAMP240768,Instagram,Tech,Event Promotion,2407-05-31 00:00:00,2407-06-02 00:00:00,2,34266,42502,445,8,4184,1.240354870717329,0.0129866339812058,0.0179775280898876,0.0001882264364029,523.0,0.1221035428704838,0.5153825256279366,-0.2498640660725376,-0.7652465917004743,Spike Artist
CAMP204460,YouTube,Fitness,Seasonal Sale,2308-01-03 00:00:00,2308-01-09 00:00:00,6,589862,51153,1398,50,3657,0.0867202837273803,0.0023700458751368,0.0357653791130186,0.0009774597775301,73.14,0.0061997551969782,-0.1447890671332408,-0.4081924792741584,-0.2634034121409175,Spike Artist
CAMP114776,TikTok,Fitness,Brand Awareness,2062-06-16 00:00:00,2062-06-22 00:00:00,6,933224,74858,18090,759,2222,0.0802143965435951,0.0193844136027363,0.0419568822553897,0.010139196879425,2.927536231884058,0.0023809932020608,-0.1485120847619429,0.4602418538034817,0.6087539385654247,Spike Artist
CAMP132262,TikTok,Fashion,Seasonal Sale,2110-05-02 00:00:00,2110-05-30 00:00:00,28,320270,5125,5797,419,2751,0.0160021232085427,0.0181003528273019,0.0722787648783853,0.0817560975609756,6.56563245823389,0.0085896275017953,-0.1852577919732914,1.219032554259962,1.4042903462332534,Behavior-Positive
